ccode,country,year,age,gender,status,urban,population,education,sector,sector_group,informal
BEN,Benin,2017,29,male,employed,rural,37262.0,,,,
BEN,Benin,2017,29,male,employed,urban,33430.0,,,,
BEN,Benin,2017,29,male,unemployed,urban,580.0,,,,
BEN,Benin,2017,29,male,unemployed,rural,151.0,,,,
BEN,Benin,2017,30,female,employed,rural,29777.0,,,,
BEN,Benin,2017,30,female,employed,urban,23166.0,,,,
BEN,Benin,2017,30,female,unemployed,urban,434.0,,,,
BEN,Benin,2017,30,female,unemployed,rural,198.0,,,,
BEN,Benin,2017,30,male,employed,urban,32160.0,,,,
BEN,Benin,2017,30,male,employed,rural,35847.0,,,,
BEN,Benin,2017,30,male,unemployed,rural,145.0,,,,
BEN,Benin,2017,30,male,unemployed,urban,558.0,,,,
BEN,Benin,2017,31,female,employed,rural,29004.0,,,,
BEN,Benin,2017,31,female,employed,urban,22564.0,,,,
BEN,Benin,2017,31,female,unemployed,urban,422.0,,,,
BEN,Benin,2017,31,female,unemployed,rural,193.0,,,,
BEN,Benin,2017,31,male,employed,urban,30891.0,,,,
BEN,Benin,2017,31,male,employed,rural,34432.0,,,,
BEN,Benin,2017,31,male,unemployed,rural,139.0,,,,
BEN,Benin,2017,31,male,unemployed,urban,536.0,,,,
BEN,Benin,2017,32,female,employed,urban,21662.0,,,,
BEN,Benin,2017,32,female,employed,rural,27844.0,,,,
BEN,Benin,2017,32,female,unemployed,rural,185.0,,,,
BEN,Benin,2017,32,female,unemployed,urban,406.0,,,,
BEN,Benin,2017,32,male,employed,rural,33961.0,,,,
BEN,Benin,2017,32,male,employed,urban,30467.0,,,,
BEN,Benin,2017,32,male,unemployed,rural,137.0,,,,
BEN,Benin,2017,32,male,unemployed,urban,529.0,,,,
BEN,Benin,2017,33,female,employed,urban,20458.0,,,,
BEN,Benin,2017,33,female,employed,rural,26297.0,,,,
BEN,Benin,2017,33,female,unemployed,rural,175.0,,,,
BEN,Benin,2017,33,female,unemployed,urban,383.0,,,,
BEN,Benin,2017,33,male,employed,urban,29197.0,,,,
BEN,Benin,2017,33,male,employed,rural,32546.0,,,,
BEN,Benin,2017,33,male,unemployed,urban,507.0,,,,
BEN,Benin,2017,33,male,unemployed,rural,131.0,,,,
BEN,Benin,2017,34,female,employed,urban,20158.0,,,,
BEN,Benin,2017,34,female,employed,rural,25910.0,,,,
BEN,Benin,2017,34,female,unemployed,urban,378.0,,,,
BEN,Benin,2017,34,female,unemployed,rural,172.0,,,,
BEN,Benin,2017,34,male,employed,rural,31130.0,,,,
BEN,Benin,2017,34,male,employed,urban,27929.0,,,,
BEN,Benin,2017,34,male,unemployed,rural,125.0,,,,
BEN,Benin,2017,34,male,unemployed,urban,485.0,,,,
BEN,Benin,2017,35,female,employed,rural,24750.0,,,,
BEN,Benin,2017,35,female,employed,urban,19255.0,,,,
BEN,Benin,2017,35,female,unemployed,urban,361.0,,,,
BEN,Benin,2017,35,female,unemployed,rural,164.0,,,,
BEN,Benin,2017,35,male,employed,rural,29715.0,,,,
BEN,Benin,2017,35,male,employed,urban,26659.0,,,,
BEN,Benin,2017,35,male,unemployed,urban,463.0,,,,
BEN,Benin,2017,35,male,unemployed,rural,120.0,,,,
BEN,Benin,2018,15,female,employed,urban,11304.0,,,,
BEN,Benin,2018,15,female,employed,rural,14335.0,,,,
BEN,Benin,2018,15,female,unemployed,urban,776.0,,,,
BEN,Benin,2018,15,female,unemployed,rural,441.0,,,,
BEN,Benin,2018,15,male,employed,rural,13032.0,,,,
BEN,Benin,2018,15,male,employed,urban,11706.0,,,,
BEN,Benin,2018,15,male,unemployed,rural,289.0,,,,
BEN,Benin,2018,15,male,unemployed,urban,521.0,,,,
BEN,Benin,2018,16,female,employed,rural,21230.0,,,,
BEN,Benin,2018,16,female,employed,urban,16742.0,,,,
BEN,Benin,2018,16,female,unemployed,rural,653.0,,,,
BEN,Benin,2018,16,female,unemployed,urban,1150.0,,,,
BEN,Benin,2018,16,male,employed,rural,19307.0,,,,
BEN,Benin,2018,16,male,employed,urban,17342.0,,,,
BEN,Benin,2018,16,male,unemployed,urban,772.0,,,,
BEN,Benin,2018,16,male,unemployed,rural,428.0,,,,
BEN,Benin,2018,17,female,employed,rural,25404.0,,,,
BEN,Benin,2018,17,female,employed,urban,20032.0,,,,
BEN,Benin,2018,17,female,unemployed,urban,1376.0,,,,
BEN,Benin,2018,17,female,unemployed,rural,781.0,,,,
BEN,Benin,2018,17,male,employed,rural,23168.0,,,,
BEN,Benin,2018,17,male,employed,urban,20811.0,,,,
BEN,Benin,2018,17,male,unemployed,urban,926.0,,,,
BEN,Benin,2018,17,male,unemployed,rural,514.0,,,,
BEN,Benin,2018,18,female,employed,urban,20318.0,,,,
BEN,Benin,2018,18,female,employed,rural,25767.0,,,,
BEN,Benin,2018,18,female,unemployed,urban,1395.0,,,,
BEN,Benin,2018,18,female,unemployed,rural,793.0,,,,
BEN,Benin,2018,18,male,employed,urban,21100.0,,,,
BEN,Benin,2018,18,male,employed,rural,23490.0,,,,
BEN,Benin,2018,18,male,unemployed,urban,938.0,,,,
BEN,Benin,2018,18,male,unemployed,rural,522.0,,,,
BEN,Benin,2018,19,female,employed,rural,23408.0,,,,
BEN,Benin,2018,19,female,employed,urban,18458.0,,,,
BEN,Benin,2018,19,female,unemployed,urban,1268.0,,,,
BEN,Benin,2018,19,female,unemployed,rural,719.0,,,,
BEN,Benin,2018,19,male,employed,urban,18932.0,,,,
BEN,Benin,2018,19,male,employed,rural,21076.0,,,,
BEN,Benin,2018,19,male,unemployed,urban,842.0,,,,
BEN,Benin,2018,19,male,unemployed,rural,468.0,,,,
BEN,Benin,2018,20,female,employed,urban,17171.0,,,,
BEN,Benin,2018,20,female,employed,rural,21774.0,,,,
BEN,Benin,2018,20,female,unemployed,rural,669.0,,,,
BEN,Benin,2018,20,female,unemployed,urban,1180.0,,,,
BEN,Benin,2018,20,male,employed,urban,17776.0,,,,
BEN,Benin,2018,20,male,employed,rural,19789.0,,,,
BEN,Benin,2018,20,male,unemployed,urban,791.0,,,,
BEN,Benin,2018,20,male,unemployed,rural,439.0,,,,
BEN,Benin,2018,21,female,employed,urban,15453.0,,,,
BEN,Benin,2018,21,female,employed,rural,19598.0,,,,
BEN,Benin,2018,21,female,unemployed,urban,1061.0,,,,
BEN,Benin,2018,21,female,unemployed,rural,603.0,,,,
BEN,Benin,2018,21,male,employed,rural,17858.0,,,,
BEN,Benin,2018,21,male,employed,urban,16042.0,,,,
BEN,Benin,2018,21,male,unemployed,urban,713.0,,,,
BEN,Benin,2018,21,male,unemployed,rural,397.0,,,,
BEN,Benin,2018,22,female,employed,urban,14166.0,,,,
BEN,Benin,2018,22,female,employed,rural,17964.0,,,,
BEN,Benin,2018,22,female,unemployed,urban,973.0,,,,
BEN,Benin,2018,22,female,unemployed,rural,552.0,,,,
BEN,Benin,2018,22,male,employed,urban,14741.0,,,,
BEN,Benin,2018,22,male,employed,rural,16411.0,,,,
BEN,Benin,2018,22,male,unemployed,rural,364.0,,,,
BEN,Benin,2018,22,male,unemployed,urban,656.0,,,,
BEN,Benin,2018,23,female,employed,rural,17601.0,,,,
BEN,Benin,2018,23,female,employed,urban,13880.0,,,,
BEN,Benin,2018,23,female,unemployed,urban,953.0,,,,
BEN,Benin,2018,23,female,unemployed,rural,541.0,,,,
BEN,Benin,2018,23,male,employed,urban,14163.0,,,,
BEN,Benin,2018,23,male,employed,rural,15767.0,,,,
BEN,Benin,2018,23,male,unemployed,rural,350.0,,,,
BEN,Benin,2018,23,male,unemployed,urban,630.0,,,,
BEN,Benin,2018,24,female,employed,rural,17602.0,,,,
BEN,Benin,2018,24,female,employed,urban,13879.0,,,,
BEN,Benin,2018,24,female,unemployed,rural,541.0,,,,
BEN,Benin,2018,24,female,unemployed,urban,953.0,,,,
BEN,Benin,2018,24,male,employed,urban,14163.0,,,,
BEN,Benin,2018,24,male,employed,rural,15767.0,,,,
BEN,Benin,2018,24,male,unemployed,urban,630.0,,,,
BEN,Benin,2018,24,male,unemployed,rural,350.0,,,,
BEN,Benin,2018,25,female,employed,urban,28290.0,,,,
BEN,Benin,2018,25,female,employed,rural,35772.0,,,,
BEN,Benin,2018,25,female,unemployed,rural,212.0,,,,
BEN,Benin,2018,25,female,unemployed,urban,459.0,,,,
BEN,Benin,2018,25,male,employed,rural,44127.0,,,,
BEN,Benin,2018,25,male,employed,urban,40270.0,,,,
BEN,Benin,2018,25,male,unemployed,rural,153.0,,,,
BEN,Benin,2018,25,male,unemployed,urban,599.0,,,,
BEN,Benin,2018,26,female,employed,rural,34654.0,,,,
BEN,Benin,2018,26,female,employed,urban,27406.0,,,,
BEN,Benin,2018,26,female,unemployed,urban,445.0,,,,
BEN,Benin,2018,26,female,unemployed,rural,205.0,,,,
BEN,Benin,2018,26,male,employed,rural,43198.0,,,,
BEN,Benin,2018,26,male,employed,urban,39422.0,,,,
BEN,Benin,2018,26,male,unemployed,rural,150.0,,,,
BEN,Benin,2018,26,male,unemployed,urban,586.0,,,,
BEN,Benin,2018,27,female,employed,urban,26522.0,,,,
BEN,Benin,2018,27,female,employed,rural,33536.0,,,,
BEN,Benin,2018,27,female,unemployed,urban,430.0,,,,
BEN,Benin,2018,27,female,unemployed,rural,199.0,,,,
BEN,Benin,2018,27,male,employed,rural,41805.0,,,,
BEN,Benin,2018,27,male,employed,urban,38150.0,,,,
BEN,Benin,2018,27,male,unemployed,rural,144.0,,,,
BEN,Benin,2018,27,male,unemployed,urban,568.0,,,,
BEN,Benin,2018,28,female,employed,rural,32045.0,,,,
BEN,Benin,2018,28,female,employed,urban,25344.0,,,,
BEN,Benin,2018,28,female,unemployed,urban,411.0,,,,
BEN,Benin,2018,28,female,unemployed,rural,190.0,,,,
BEN,Benin,2018,28,male,employed,urban,36454.0,,,,
BEN,Benin,2018,28,male,employed,rural,39947.0,,,,
BEN,Benin,2018,28,male,unemployed,urban,542.0,,,,
BEN,Benin,2018,28,male,unemployed,rural,139.0,,,,
BEN,Benin,2018,29,female,employed,urban,24164.0,,,,
BEN,Benin,2018,29,female,employed,rural,30556.0,,,,
BEN,Benin,2018,29,female,unemployed,urban,392.0,,,,
BEN,Benin,2018,29,female,unemployed,rural,181.0,,,,
BEN,Benin,2018,29,male,employed,urban,34759.0,,,,
BEN,Benin,2018,29,male,employed,rural,38089.0,,,,
BEN,Benin,2018,29,male,unemployed,rural,132.0,,,,
BEN,Benin,2018,29,male,unemployed,urban,517.0,,,,
BEN,Benin,2018,30,female,employed,rural,29810.0,,,,
BEN,Benin,2018,30,female,employed,urban,23575.0,,,,
BEN,Benin,2018,30,female,unemployed,rural,177.0,,,,
BEN,Benin,2018,30,female,unemployed,urban,382.0,,,,
BEN,Benin,2018,30,male,employed,rural,36695.0,,,,
BEN,Benin,2018,30,male,employed,urban,33487.0,,,,
BEN,Benin,2018,30,male,unemployed,rural,127.0,,,,
BEN,Benin,2018,30,male,unemployed,urban,498.0,,,,
BEN,Benin,2018,31,female,employed,urban,22102.0,,,,
BEN,Benin,2018,31,female,employed,rural,27947.0,,,,
BEN,Benin,2018,31,female,unemployed,urban,358.0,,,,
BEN,Benin,2018,31,female,unemployed,rural,166.0,,,,
BEN,Benin,2018,31,male,employed,urban,32216.0,,,,
BEN,Benin,2018,31,male,employed,rural,35301.0,,,,
BEN,Benin,2018,31,male,unemployed,urban,479.0,,,,
BEN,Benin,2018,31,male,unemployed,rural,122.0,,,,
BEN,Benin,2018,32,female,employed,urban,21806.0,,,,
BEN,Benin,2018,32,female,employed,rural,27575.0,,,,
BEN,Benin,2018,32,female,unemployed,urban,354.0,,,,
BEN,Benin,2018,32,female,unemployed,rural,163.0,,,,
BEN,Benin,2018,32,male,employed,urban,31368.0,,,,
BEN,Benin,2018,32,male,employed,rural,34373.0,,,,
BEN,Benin,2018,32,male,unemployed,urban,467.0,,,,
BEN,Benin,2018,32,male,unemployed,rural,119.0,,,,
BEN,Benin,2018,33,female,employed,urban,20923.0,,,,
BEN,Benin,2018,33,female,employed,rural,26456.0,,,,
BEN,Benin,2018,33,female,unemployed,rural,156.0,,,,
BEN,Benin,2018,33,female,unemployed,urban,340.0,,,,
BEN,Benin,2018,33,male,employed,urban,30095.0,,,,
BEN,Benin,2018,33,male,employed,rural,32980.0,,,,
BEN,Benin,2018,33,male,unemployed,urban,447.0,,,,
BEN,Benin,2018,33,male,unemployed,rural,115.0,,,,
BEN,Benin,2018,34,female,employed,rural,25339.0,,,,
BEN,Benin,2018,34,female,employed,urban,20038.0,,,,
BEN,Benin,2018,34,female,unemployed,rural,149.0,,,,
BEN,Benin,2018,34,female,unemployed,urban,326.0,,,,
BEN,Benin,2018,34,male,employed,rural,32515.0,,,,
BEN,Benin,2018,34,male,employed,urban,29672.0,,,,
BEN,Benin,2018,34,male,unemployed,urban,442.0,,,,
BEN,Benin,2018,34,male,unemployed,rural,112.0,,,,
BEN,Benin,2018,35,female,employed,urban,19744.0,,,,
BEN,Benin,2018,35,female,employed,rural,24966.0,,,,
BEN,Benin,2018,35,female,unemployed,urban,321.0,,,,
BEN,Benin,2018,35,female,unemployed,rural,147.0,,,,
BEN,Benin,2018,35,male,employed,urban,27977.0,,,,
BEN,Benin,2018,35,male,employed,rural,30656.0,,,,
BEN,Benin,2018,35,male,unemployed,rural,106.0,,,,
BEN,Benin,2018,35,male,unemployed,urban,416.0,,,,
BEN,Benin,2019,15,female,employed,rural,14490.0,,,,
BEN,Benin,2019,15,female,employed,urban,11651.0,,,,
BEN,Benin,2019,15,female,unemployed,rural,451.0,,,,
BEN,Benin,2019,15,female,unemployed,urban,795.0,,,,
BEN,Benin,2019,15,male,employed,urban,12279.0,,,,
BEN,Benin,2019,15,male,employed,rural,13387.0,,,,
BEN,Benin,2019,15,male,unemployed,rural,303.0,,,,
BEN,Benin,2019,15,male,unemployed,urban,545.0,,,,
BEN,Benin,2019,16,female,employed,rural,21466.0,,,,
BEN,Benin,2019,16,female,employed,urban,17261.0,,,,
BEN,Benin,2019,16,female,unemployed,urban,1178.0,,,,
BEN,Benin,2019,16,female,unemployed,rural,667.0,,,,
BEN,Benin,2019,16,male,employed,rural,19215.0,,,,
BEN,Benin,2019,16,male,employed,urban,17623.0,,,,
BEN,Benin,2019,16,male,unemployed,rural,434.0,,,,
BEN,Benin,2019,16,male,unemployed,urban,783.0,,,,
BEN,Benin,2019,17,female,employed,urban,20712.0,,,,
BEN,Benin,2019,17,female,employed,rural,25760.0,,,,
BEN,Benin,2019,17,female,unemployed,rural,801.0,,,,
BEN,Benin,2019,17,female,unemployed,urban,1413.0,,,,
BEN,Benin,2019,17,male,employed,urban,21524.0,,,,
BEN,Benin,2019,17,male,employed,rural,23467.0,,,,
BEN,Benin,2019,17,male,unemployed,urban,955.0,,,,
BEN,Benin,2019,17,male,unemployed,rural,531.0,,,,
BEN,Benin,2019,18,female,employed,rural,26296.0,,,,
BEN,Benin,2019,18,female,employed,urban,21144.0,,,,
BEN,Benin,2019,18,female,unemployed,urban,1442.0,,,,
BEN,Benin,2019,18,female,unemployed,rural,818.0,,,,
BEN,Benin,2019,18,male,employed,urban,21523.0,,,,
BEN,Benin,2019,18,male,employed,rural,23468.0,,,,
BEN,Benin,2019,18,male,unemployed,urban,955.0,,,,
BEN,Benin,2019,18,male,unemployed,rural,531.0,,,,
BEN,Benin,2019,19,female,employed,rural,23791.0,,,,
BEN,Benin,2019,19,female,employed,urban,19131.0,,,,
BEN,Benin,2019,19,female,unemployed,urban,1305.0,,,,
BEN,Benin,2019,19,female,unemployed,rural,740.0,,,,
BEN,Benin,2019,19,male,employed,rural,21105.0,,,,
BEN,Benin,2019,19,male,employed,urban,19357.0,,,,
BEN,Benin,2019,19,male,unemployed,rural,478.0,,,,
BEN,Benin,2019,19,male,unemployed,urban,859.0,,,,
BEN,Benin,2019,20,female,employed,rural,22003.0,,,,
BEN,Benin,2019,20,female,employed,urban,17692.0,,,,
BEN,Benin,2019,20,female,unemployed,urban,1207.0,,,,
BEN,Benin,2019,20,female,unemployed,rural,684.0,,,,
BEN,Benin,2019,20,male,employed,urban,18201.0,,,,
BEN,Benin,2019,20,male,employed,rural,19845.0,,,,
BEN,Benin,2019,20,male,unemployed,urban,808.0,,,,
BEN,Benin,2019,20,male,unemployed,rural,449.0,,,,
BEN,Benin,2019,21,female,employed,rural,20035.0,,,,
BEN,Benin,2019,21,female,employed,urban,16110.0,,,,
BEN,Benin,2019,21,female,unemployed,rural,623.0,,,,
BEN,Benin,2019,21,female,unemployed,urban,1099.0,,,,
BEN,Benin,2019,21,male,employed,urban,16467.0,,,,
BEN,Benin,2019,21,male,employed,rural,17956.0,,,,
BEN,Benin,2019,21,male,unemployed,rural,406.0,,,,
BEN,Benin,2019,21,male,unemployed,urban,731.0,,,,
BEN,Benin,2019,22,female,employed,rural,18425.0,,,,
BEN,Benin,2019,22,female,employed,urban,14815.0,,,,
BEN,Benin,2019,22,female,unemployed,urban,1010.0,,,,
BEN,Benin,2019,22,female,unemployed,rural,574.0,,,,
BEN,Benin,2019,22,male,employed,urban,15023.0,,,,
BEN,Benin,2019,22,male,employed,rural,16380.0,,,,
BEN,Benin,2019,22,male,unemployed,rural,370.0,,,,
BEN,Benin,2019,22,male,unemployed,urban,667.0,,,,
BEN,Benin,2019,23,female,employed,urban,14527.0,,,,
BEN,Benin,2019,23,female,employed,rural,18068.0,,,,
BEN,Benin,2019,23,female,unemployed,rural,562.0,,,,
BEN,Benin,2019,23,female,unemployed,urban,991.0,,,,
BEN,Benin,2019,23,male,employed,rural,16065.0,,,,
BEN,Benin,2019,23,male,employed,urban,14734.0,,,,
BEN,Benin,2019,23,male,unemployed,rural,363.0,,,,
BEN,Benin,2019,23,male,unemployed,urban,655.0,,,,
BEN,Benin,2019,24,female,employed,urban,14384.0,,,,
BEN,Benin,2019,24,female,employed,rural,17888.0,,,,
BEN,Benin,2019,24,female,unemployed,rural,557.0,,,,
BEN,Benin,2019,24,female,unemployed,urban,981.0,,,,
BEN,Benin,2019,24,male,employed,rural,16065.0,,,,
BEN,Benin,2019,24,male,employed,urban,14734.0,,,,
BEN,Benin,2019,24,male,unemployed,urban,655.0,,,,
BEN,Benin,2019,24,male,unemployed,rural,363.0,,,,
BEN,Benin,2019,25,female,employed,rural,36303.0,,,,
BEN,Benin,2019,25,female,employed,urban,29182.0,,,,
BEN,Benin,2019,25,female,unemployed,rural,215.0,,,,
BEN,Benin,2019,25,female,unemployed,urban,471.0,,,,
BEN,Benin,2019,25,male,employed,rural,45470.0,,,,
BEN,Benin,2019,25,male,employed,urban,42207.0,,,,
BEN,Benin,2019,25,male,unemployed,urban,621.0,,,,
BEN,Benin,2019,25,male,unemployed,rural,157.0,,,,
BEN,Benin,2019,26,female,employed,rural,35562.0,,,,
BEN,Benin,2019,26,female,employed,urban,28587.0,,,,
BEN,Benin,2019,26,female,unemployed,urban,461.0,,,,
BEN,Benin,2019,26,female,unemployed,rural,211.0,,,,
BEN,Benin,2019,26,male,employed,urban,40928.0,,,,
BEN,Benin,2019,26,male,employed,rural,44092.0,,,,
BEN,Benin,2019,26,male,unemployed,urban,602.0,,,,
BEN,Benin,2019,26,male,unemployed,rural,152.0,,,,
BEN,Benin,2019,27,female,employed,urban,27395.0,,,,
BEN,Benin,2019,27,female,employed,rural,34081.0,,,,
BEN,Benin,2019,27,female,unemployed,rural,203.0,,,,
BEN,Benin,2019,27,female,unemployed,urban,441.0,,,,
BEN,Benin,2019,27,male,employed,rural,41795.0,,,,
BEN,Benin,2019,27,male,employed,urban,38797.0,,,,
BEN,Benin,2019,27,male,unemployed,urban,570.0,,,,
BEN,Benin,2019,27,male,unemployed,rural,145.0,,,,
BEN,Benin,2019,28,female,employed,urban,26502.0,,,,
BEN,Benin,2019,28,female,employed,rural,32969.0,,,,
BEN,Benin,2019,28,female,unemployed,rural,196.0,,,,
BEN,Benin,2019,28,female,unemployed,urban,427.0,,,,
BEN,Benin,2019,28,male,employed,urban,37944.0,,,,
BEN,Benin,2019,28,male,employed,rural,40877.0,,,,
BEN,Benin,2019,28,male,unemployed,rural,142.0,,,,
BEN,Benin,2019,28,male,unemployed,urban,557.0,,,,
BEN,Benin,2019,29,female,employed,rural,31857.0,,,,
BEN,Benin,2019,29,female,employed,urban,25610.0,,,,
BEN,Benin,2019,29,female,unemployed,rural,190.0,,,,
BEN,Benin,2019,29,female,unemployed,urban,412.0,,,,
BEN,Benin,2019,29,male,employed,urban,36238.0,,,,
BEN,Benin,2019,29,male,employed,rural,39040.0,,,,
BEN,Benin,2019,29,male,unemployed,rural,135.0,,,,
BEN,Benin,2019,29,male,unemployed,urban,533.0,,,,
BEN,Benin,2019,30,female,employed,urban,24418.0,,,,
BEN,Benin,2019,30,female,employed,rural,30376.0,,,,
BEN,Benin,2019,30,female,unemployed,rural,181.0,,,,
BEN,Benin,2019,30,female,unemployed,urban,393.0,,,,
BEN,Benin,2019,30,male,employed,urban,34959.0,,,,
BEN,Benin,2019,30,male,employed,rural,37662.0,,,,
BEN,Benin,2019,30,male,unemployed,rural,130.0,,,,
BEN,Benin,2019,30,male,unemployed,urban,514.0,,,,
BEN,Benin,2019,31,female,employed,rural,28894.0,,,,
BEN,Benin,2019,31,female,employed,urban,23227.0,,,,
BEN,Benin,2019,31,female,unemployed,rural,172.0,,,,
BEN,Benin,2019,31,female,unemployed,urban,374.0,,,,
BEN,Benin,2019,31,male,employed,urban,33255.0,,,,
BEN,Benin,2019,31,male,employed,rural,35824.0,,,,
BEN,Benin,2019,31,male,unemployed,urban,489.0,,,,
BEN,Benin,2019,31,male,unemployed,rural,124.0,,,,
BEN,Benin,2019,32,female,employed,rural,28524.0,,,,
BEN,Benin,2019,32,female,employed,urban,22929.0,,,,
BEN,Benin,2019,32,female,unemployed,urban,369.0,,,,
BEN,Benin,2019,32,female,unemployed,rural,170.0,,,,
BEN,Benin,2019,32,male,employed,urban,31975.0,,,,
BEN,Benin,2019,32,male,employed,rural,34447.0,,,,
BEN,Benin,2019,32,male,unemployed,rural,119.0,,,,
BEN,Benin,2019,32,male,unemployed,urban,470.0,,,,
BEN,Benin,2019,33,female,employed,rural,27412.0,,,,
BEN,Benin,2019,33,female,employed,urban,22036.0,,,,
BEN,Benin,2019,33,female,unemployed,rural,163.0,,,,
BEN,Benin,2019,33,female,unemployed,urban,355.0,,,,
BEN,Benin,2019,33,male,employed,urban,31548.0,,,,
BEN,Benin,2019,33,male,employed,rural,33988.0,,,,
BEN,Benin,2019,33,male,unemployed,urban,463.0,,,,
BEN,Benin,2019,33,male,unemployed,rural,118.0,,,,
BEN,Benin,2019,34,female,employed,rural,26300.0,,,,
BEN,Benin,2019,34,female,employed,urban,21143.0,,,,
BEN,Benin,2019,34,female,unemployed,urban,341.0,,,,
BEN,Benin,2019,34,female,unemployed,rural,156.0,,,,
BEN,Benin,2019,34,male,employed,urban,29844.0,,,,
BEN,Benin,2019,34,male,employed,rural,32150.0,,,,
BEN,Benin,2019,34,male,unemployed,urban,439.0,,,,
BEN,Benin,2019,34,male,unemployed,rural,111.0,,,,
BEN,Benin,2019,35,female,employed,rural,25190.0,,,,
BEN,Benin,2019,35,female,employed,urban,20249.0,,,,
BEN,Benin,2019,35,female,unemployed,rural,150.0,,,,
BEN,Benin,2019,35,female,unemployed,urban,326.0,,,,
BEN,Benin,2019,35,male,employed,rural,31691.0,,,,
BEN,Benin,2019,35,male,employed,urban,29417.0,,,,
BEN,Benin,2019,35,male,unemployed,urban,433.0,,,,
BEN,Benin,2019,35,male,unemployed,rural,109.0,,,,
BEN,Benin,2020,15,female,employed,urban,12002.0,,,,
BEN,Benin,2020,15,female,employed,rural,14660.0,,,,
BEN,Benin,2020,15,female,unemployed,rural,539.0,,,,
BEN,Benin,2020,15,female,unemployed,urban,938.0,,,,
BEN,Benin,2020,15,male,employed,urban,12200.0,,,,
BEN,Benin,2020,15,male,employed,rural,13395.0,,,,
BEN,Benin,2020,15,male,unemployed,rural,361.0,,,,
BEN,Benin,2020,15,male,unemployed,urban,609.0,,,,
BEN,Benin,2020,16,female,employed,urban,17432.0,,,,
BEN,Benin,2020,16,female,employed,rural,21292.0,,,,
BEN,Benin,2020,16,female,unemployed,urban,1363.0,,,,
BEN,Benin,2020,16,female,unemployed,rural,782.0,,,,
BEN,Benin,2020,16,male,employed,urban,17734.0,,,,
BEN,Benin,2020,16,male,employed,rural,19468.0,,,,
BEN,Benin,2020,16,male,unemployed,urban,884.0,,,,
BEN,Benin,2020,16,male,unemployed,rural,525.0,,,,
BEN,Benin,2020,17,female,employed,urban,20860.0,,,,
BEN,Benin,2020,17,female,employed,rural,25481.0,,,,
BEN,Benin,2020,17,female,unemployed,urban,1631.0,,,,
BEN,Benin,2020,17,female,unemployed,rural,936.0,,,,
BEN,Benin,2020,17,male,employed,rural,23674.0,,,,
BEN,Benin,2020,17,male,employed,urban,21564.0,,,,
BEN,Benin,2020,17,male,unemployed,urban,1076.0,,,,
BEN,Benin,2020,17,male,unemployed,rural,638.0,,,,
BEN,Benin,2020,18,female,employed,urban,21289.0,,,,
BEN,Benin,2020,18,female,employed,rural,26005.0,,,,
BEN,Benin,2020,18,female,unemployed,urban,1666.0,,,,
BEN,Benin,2020,18,female,unemployed,rural,954.0,,,,
BEN,Benin,2020,18,male,employed,rural,23985.0,,,,
BEN,Benin,2020,18,male,employed,urban,21848.0,,,,
BEN,Benin,2020,18,male,unemployed,rural,646.0,,,,
BEN,Benin,2020,18,male,unemployed,urban,1090.0,,,,
BEN,Benin,2020,19,female,employed,urban,19431.0,,,,
BEN,Benin,2020,19,female,employed,rural,23736.0,,,,
BEN,Benin,2020,19,female,unemployed,rural,872.0,,,,
BEN,Benin,2020,19,female,unemployed,urban,1519.0,,,,
BEN,Benin,2020,19,male,employed,rural,21337.0,,,,
BEN,Benin,2020,19,male,employed,urban,19436.0,,,,
BEN,Benin,2020,19,male,unemployed,urban,970.0,,,,
BEN,Benin,2020,19,male,unemployed,rural,575.0,,,,
